id_local,coordenada_x_local,coordenada_y_local
60492,441944,4477711
60493,442243,4477713
60494,442233,4477500
60495,442272,4477435
60496,442464,4477558
60497,442454,4477674
60498,442264,4477209
60499,443536,4475230
60500,443578,4475238
60501,443649,4475271
60502,443486,4475331
60503,443587,4475260
60504,443648,4475235
60505,443666,4475227
60506,443687,4475220
60507,443858,4475222
60509,443855,4475251
60510,443846,4475517
60511,452040,4471362
60512,440564,4466278
60513,438538,4485142
60514,441621,4480955
60515,452041,4472779
60517,439374,4476163
60520,452576,4467621
60522,440367,4472449
60523,440372,4472401
60524,440682,4472344
60525,440602,4472389
60526,440534,4472290
60527,440727,4472308
60528,440573,4472265
60529,440534,4472270
60530,440492,4472151
60531,440490,4472126
60532,440453,4472178
60534,442414,4478670
60535,443604,4477425
60536,442354,4472758
60538,439526,4465109
60539,440312,4478862
60540,443437,4475319
60544,436777,4472990
60546,452380,4472552
60547,450139,4472756
60551,451078,4477306
60552,440290,4473248
60556,443721,4475415
60557,443825,4475535
60558,443838,4475418
60559,443409,4475530
60560,443515,4475618
60561,443612,4475526
60562,443583,4475659
60564,438769,4471442
60565,447727,4479147
60568,449313,4472620
60571,440412,4473336
60572,453937,4477361
60573,443658,4475566
60574,443606,4475676
60575,443690,4475695
60576,443714,4475678
60577,443759,4475689
60578,443774,4475662
60579,443765,4475722
60580,443668,4475653
60581,443661,4475689
60582,443593,4475665
60583,443787,4475690
60584,443507,4475702
60585,443413,4475677
60587,443622,4475723
60588,443643,4475737
60595,441160,4474823
60596,436801,4472979
60598,443203,4483259
60600,440451,4472164
60601,440572,4472174
60602,440499,4472002
60603,440442,4472042
60604,440422,4472016
60605,440402,4472047
60616,440941,4477494
60617,439744,4470486
60621,450023,4467939
60622,440911,4467783
60624,440777,4483958
60628,440607,4472125
60629,440609,4471992
60630,440630,4472017
60631,440607,4471979
60632,440715,4472249
60633,440638,4472223
60634,442230,4477120
60635,442134,4477087
60636,442260,4477068
60637,442258,4477071
60638,442267,4477062
60648,443381,4475702
60650,442235,4477041
60651,442328,4477085
60652,442309,4477104
60653,442284,4477128
60654,442353,4477194
60655,442435,4477180
60658,442385,4476956
60659,442266,4476916
60660,442321,4476928
60661,442308,4476909
60662,442330,4476914
60663,442402,4476825
60664,442407,4476878
60665,442445,4476834
60666,442478,4476828
60667,442575,4476720
60668,442485,4476637
60671,441347,4477854
60672,443524,4475803
60673,443633,4475823
60674,443412,4475690
60675,443386,4475805
60676,443194,4475816
60677,443225,4475820
60678,443293,4475830
60679,443336,4475864
60680,443217,4475847
60681,443396,4475872
60682,443529,4475869
60683,443569,4475875
60684,443597,4475900
60685,443276,4476199
60686,443152,4476278
60687,443259,4476302
60688,442940,4476120
60689,443042,4476226
60690,443052,4476227
60691,443063,4476233
60692,443081,4476265
60696,445502,4477962
60697,438048,4475546
60699,450504,4472149
60702,440623,4472259
60703,440859,4471895
60704,440770,4471848
60705,440776,4471832
60706,440972,4471838
60707,440893,4471885
60708,441004,4471533
60709,441090,4471428
60710,441112,4471416
60711,441025,4471288
60712,440811,4471943
60713,440862,4472049
60714,439976,4474461
60715,443130,4476324
60718,443147,4483457
60724,452327,4472412
60725,447388,4468539
60726,440093,4474513
60727,440106,4474541
60729,440186,4474523
60730,440585,4474551
60731,440452,4474500
60732,440483,4474557
60733,440561,4474544
60734,440632,4474504
60735,440567,4474496
60736,440481,4474496
60738,448612,4468331
60739,443352,4476266
60740,443080,4476204
60741,443224,4476126
60742,443247,4475917
60743,443273,4475921
60744,443115,4475839
60745,443069,4475840
60746,443070,4476034
60747,443119,4476121
60752,439848,4474013
60753,434506,4469447
60755,437693,4470056
60760,442453,4476678
60761,442540,4476825
60762,442448,4476862
60763,442494,4476984
60764,442558,4477024
60765,442563,4477027
60766,442525,4476978
60768,442630,4476969
60769,443112,4476132
60770,443004,4475970
60771,443089,4475924
60772,443078,4476073
60773,443137,4475976
60774,443122,4476071
60775,443188,4476082
60776,443222,4476089
60778,443617,4476176
60779,443690,4476165
60780,442693,4476990
60782,442705,4477138
60783,440775,4472085
60785,440605,4471807
60786,440593,4471872
60787,440751,4471873
60788,440855,4471787
60789,440875,4471770
60790,440884,4471772
60792,443681,4476218
60793,443674,4476255
60794,443522,4475979
60802,440948,4471742
60803,440843,4471688
60804,440813,4471682
60805,441138,4470880
60806,440638,4474470
60807,440547,4474434
60809,440467,4474486
60810,440561,4474350
60811,440343,4474153
60812,440555,4474253
60815,439552,4473522
60817,454511,4478576
60818,443530,4476109
60819,443503,4476143
60820,443568,4476127
60821,443778,4476266
60822,443762,4476267
60823,443807,4476266
60826,440342,4474073
60827,440335,4474025
60828,440448,4474113
60833,443300,4481622
60835,440762,4479018
60839,449897,4472973
60840,440876,4473139
60841,442917,4477182
60842,442768,4477033
60843,442793,4476987
60844,442809,4477003
60845,442874,4477302
60846,442877,4477304
60847,442881,4477239
60848,443067,4477455
60849,443089,4477472
60850,443044,4477436
60851,442990,4477345
60852,442613,4477061
60853,442889,4474439
60855,441631,4479693
60856,443448,4476302
60857,443510,4476340
60858,443525,4476282
60859,443697,4476508
60860,443767,4476640
60861,443774,4476654
60870,441230,4480305
60872,441522,4471408
60873,443464,4475812
60874,449674,4469104
60876,442727,4477047
60877,442694,4477111
60878,442788,4477128
60880,442818,4477155
60881,442775,4477135
60882,442815,4477065
60883,442943,4477233
60884,443089,4477377
60885,443204,4477574
60886,443232,4477565
60887,443216,4477582
60889,449670,4482465
60890,448663,4472762
60895,443770,4476646
60896,443703,4476468
60897,443790,4476708
60898,443789,4476704
60899,443307,4477678
60900,443257,4477564
60901,443380,4477594
60902,443436,4477744
60903,443437,4477711
60904,443348,4477434
60905,443347,4477431
60906,443385,4477514
60907,443373,4477515
60908,443430,4477468
60909,443383,4477418
60910,443332,4477365
60911,443336,4477386
60912,443210,4477195
60913,443224,4477212
60914,443231,4477230
60915,443298,4477341
60916,443027,4477259
60917,443072,4477257
60918,443152,4477271
60919,443138,4477287
60920,443102,4477333
60921,443791,4476836
60922,443814,4476888
60923,443887,4476913
60925,443869,4476939
60926,443822,4477058
60927,443823,4477085
60928,443845,4477071
60931,442373,4474767
60932,443044,4477316
60933,443223,4477255
60934,443214,4477350
60935,443078,4477108
60936,443139,4477148
60937,443143,4477148
60938,443136,4477240
60939,443041,4477155
60940,443152,4477206
60941,443139,4477209
60942,443123,4477123
60943,439764,4473630
60944,448222,4482032
60947,452566,4472772
60948,445234,4480923
60950,447142,4476227
60951,448218,4482389
60952,443799,4477003
60953,443777,4477041
60954,443133,4477544
60955,443096,4477589
60956,443060,4477632
60959,450773,4478074
60961,449009,4474935
60962,444940,4481998
60963,444939,4482006
60966,444982,4482025
60970,449825,4472534
60971,443825,4475552
60972,441363,4479541
60975,443421,4483469
60976,439621,4465065
60981,440378,4474043
60982,440427,4474237
60983,440434,4474184
60984,440387,4474365
60985,440391,4474373
60986,440336,4474548
60987,440330,4474538
60988,440367,4474549
60989,440389,4474411
60990,440356,4474424
60991,440464,4474205
60992,440475,4474139
60998,443716,4477128
60999,443864,4477138
61000,443612,4477052
61001,443601,4476991
61002,443659,4476705
61003,443612,4476438
61004,443616,4476442
61005,443707,4476582
61006,443720,4476608
61007,443521,4476590
61008,452439,4472933
61015,439607,4470718
61016,441012,4471182
61017,441083,4471391
61018,441240,4470825
61021,448180,4468718
61029,448242,4482261
61030,441319,4471526
61031,441356,4471060
61032,441455,4471564
61033,441249,4471312
61034,441049,4471660
61035,441049,4471655
61036,441043,4471600
61037,441036,4471525
61038,441081,4471619
61039,441085,4471610
61040,441093,4471593
61041,443618,4476610
61042,443484,4476594
61043,443598,4476626
61044,443512,4476438
61045,443601,4476600
61046,443091,4476505
61047,443226,4476364
61048,443197,4476486
61049,443111,4476284
61050,443368,4476256
61051,442922,4476313
61052,441100,4471835
61053,441090,4471836
61054,441521,4471684
61055,441340,4472454
61056,441341,4472413
61058,441084,4472018
61059,441081,4471986
61060,441187,4471897
61061,441103,4471953
61062,443374,4477829
61063,443137,4477704
61064,443317,4477811
61065,443028,4477560
61066,443041,4477493
61067,442881,4477369
61068,442883,4477367
61069,442876,4477359
61070,442991,4477423
61071,443038,4477461
61072,442936,4477432
61073,442844,4477324
61074,442959,4476225
61085,443044,4477200
61086,442996,4477113
61087,442956,4477104
61088,442809,4476989
61089,442927,4476888
61090,442913,4476935
61091,442921,4476975
61092,442927,4477019
61093,442916,4477008
61094,442905,4477088
61095,442723,4476992
61096,442573,4476877
61097,442672,4476681
61098,442614,4476663
61099,442797,4476741
61100,442928,4476921
61101,442945,4476907
61102,442971,4476932
61103,443029,4476990
61104,443054,4477015
61105,443036,4476955
61106,443101,4477019
61111,447351,4474461
61114,445457,4469635
61117,443155,4477020
61118,443161,4477013
61119,440482,4474144
61120,440201,4474060
61121,440060,4474196
61122,439998,4474185
61123,440112,4474055
61124,440085,4474106
61125,439984,4474324
61126,439929,4474200
61127,440068,4474294
61128,448615,4472665
61130,448508,4469293
61131,434107,4469632
61134,441900,4481701
61138,441057,4477865
61139,440113,4474225
61140,440156,4474232
61141,440170,4474265
61142,443259,4477145
61143,443300,4477214
61144,443727,4477554
61145,443809,4477652
61146,443758,4477745
61147,443702,4477715
61148,443728,4477688
61149,443713,4477801
61150,443704,4477592
61151,443373,4478085
61152,443373,4478090
61153,443334,4477986
61156,451603,4479349
61159,441017,4471662
61160,440923,4477470
61162,441084,4480524
61165,442918,4476265
61166,442841,4476207
61167,443078,4476308
61168,442965,4476420
61169,443024,4476418
61170,443158,4476370
61175,441003,4471696
61177,441125,4471950
61178,441033,4471832
61179,441022,4471815
61180,441007,4471845
61181,440904,4472197
61182,443004,4476396
61183,443057,4476435
61184,443045,4476412
61185,442898,4476387
61186,442947,4476438
61187,442943,4476457
61188,443029,4476534
61189,443032,4476521
61190,442989,4476565
61191,442823,4476479
61192,442882,4476563
61193,441064,4472153
61194,441041,4472114
61195,440500,4472904
61196,440432,4472910
61197,440715,4472891
61198,440716,4472856
61199,440771,4473068
61200,443328,4477994
61201,443434,4478155
61202,443412,4478154
61203,443255,4478129
61204,442863,4476512
61205,442768,4476519
61206,442707,4476496
61207,442770,4476537
61208,442831,4476426
61209,442834,4476430
61210,442838,4476449
61214,443460,4477840
61215,443195,4477598
61216,443035,4477751
61217,443206,4477838
61218,443089,4477502
61219,442856,4477317
61220,442830,4477343
61221,442948,4477450
61226,442792,4476551
61227,441996,4477623
61232,441855,4480830
61234,441063,4472210
61242,439867,4474576
61243,438296,4473897
61244,442745,4476331
61245,442747,4476333
61246,442774,4476380
61247,442604,4476539
61248,442712,4476624
61249,442878,4476685
61250,442537,4476503
61251,442528,4476397
61252,442457,4476368
61253,442511,4476379
61254,442474,4475667
61256,440934,4472225
61257,440866,4472112
61259,441072,4472240
61260,441055,4472227
61261,441014,4472294
61262,441071,4472289
61263,441050,4472388
61264,440980,4472392
61265,440943,4472465
61266,440909,4472425
61267,442454,4475602
61268,442594,4476200
61269,442572,4476235
61270,442586,4476235
61271,442619,4476246
61272,442509,4476131
61273,442771,4476183
61274,442659,4476229
61275,442852,4476101
61276,442727,4476048
61277,442706,4475990
61278,440165,4474266
61279,440153,4474270
61280,439909,4474202
61281,439959,4474212
61282,439967,4474224
61283,440175,4474308
61284,439899,4474374
61285,439907,4474392
61286,440132,4474158
61287,440161,4474188
61288,440189,4474214
61289,440237,4474129
61290,440225,4474129
61291,440328,4474169
61292,440294,4474036
61293,440258,4474036
61294,440100,4474025
61295,440018,4474036
61296,439922,4474116
61297,440208,4474483
61298,440228,4474391
61299,439403,4474125
61300,439584,4474284
61301,439877,4474492
61302,442298,4479262
61303,441843,4471797
61310,442724,4475994
61311,442725,4476001
61312,442674,4476083
61313,442759,4476020
61314,442757,4475992
61315,442792,4475983
61316,442769,4475836
61317,442752,4475908
61318,442887,4476008
61319,442926,4475988
61320,442879,4475827
61321,441211,4479256
61324,443439,4483480
61325,440894,4472348
61326,440864,4472401
61327,440913,4472458
61328,440818,4472473
61329,440787,4472475
61330,440919,4472530
61331,440925,4472587
61332,442934,4475824
61333,442995,4475734
61334,443000,4475781
61335,443020,4475801
61336,443178,4475534
61337,443031,4475652
61338,443109,4475647
61339,443124,4475573
61340,442865,4475556
61341,442970,4475641
61342,442893,4475694
61343,440905,4472510
61344,440878,4472511
61345,440800,4472517
61346,440863,4472561
61347,441168,4472484
61348,439986,4474650
61349,439722,4473993
61350,439529,4473689
61351,439855,4473245
61352,439880,4473319
61353,439845,4473336
61354,439854,4473386
61355,440437,4473286
61357,440624,4473276
61360,440915,4473794
61361,439966,4473921
61362,439959,4473908
61363,439965,4473930
61364,440057,4473944
61365,442903,4475693
61366,442880,4475811
61367,442976,4475803
61368,442741,4475756
61369,442746,4475708
61370,442538,4475720
61371,442393,4475761
61372,442591,4475819
61373,442501,4476022
61374,442577,4475965
61375,442546,4476001
61376,440011,4473926
61377,439985,4473925
61378,440237,4473965
61379,440211,4473948
61380,440205,4473952
61381,440192,4473947
61382,440073,4474057
61386,442619,4483692
61388,439720,4472662
61389,440440,4475417
61392,440844,4480234
61393,441377,4478893
61395,441211,4472481
61396,441238,4472567
61397,442515,4475854
61398,442593,4475860
61399,442473,4475867
61400,442474,4475912
61402,438395,4482459
61407,441710,4474847
61408,441131,4472524
61409,440990,4472502
61410,440971,4472504
61411,440948,4472506
61412,441486,4472676
61413,441438,4472712
61414,441411,4472682
61415,441493,4472623
61416,441259,4472596
61417,441211,4472698
61418,442205,4479528
61419,441711,4474857
61420,441711,4474865
61421,441427,4474600
61422,441477,4474606
61423,441273,4474603
61424,442374,4475936
61425,442227,4475603
61426,442228,4475620
61427,442086,4475611
61428,442266,4475598
61429,442126,4475706
61430,441687,4466915
61431,446344,4476697
61435,443577,4476161
61438,439999,4480999
61439,443797,4471755
61440,442121,4475631
61441,442314,4475851
61442,442032,4475856
61443,441924,4475778
61444,441921,4475988
61445,441949,4475878
61446,441499,4474792
61447,441307,4474693
61448,441475,4474670
61449,441563,4474680
61451,442798,4476389
61452,439967,4474048
61453,439961,4474000
61454,439961,4473962
61455,440089,4474306
61456,440509,4475080
61458,440679,4474016
61459,440695,4474021
61460,440955,4474339
61461,440978,4474321
61462,441472,4474737
61463,441760,4474672
61464,441738,4474864
61465,441690,4474678
61466,441630,4474723
61468,441656,4474793
61469,441690,4474805
61470,441770,4474799
61471,441600,4474673
61472,441617,4474663
61473,439903,4474144
61474,440072,4474070
61475,441229,4472598
61476,441242,4472629
61477,440932,4472652
61478,440931,4472659
61479,440916,4472662
61480,440947,4472566
61481,440995,4472598
61482,440797,4472631
61483,440992,4472562
61484,441640,4474641
61485,441811,4474764
61486,441812,4475037
61487,441856,4475048
61488,441886,4475033
61489,441856,4475016
61490,441744,4475141
61491,441664,4475175
61492,441952,4476417
61493,441947,4476407
61494,442524,4476340
61495,440675,4472677
61496,440663,4472626
61497,440682,4472637
61498,439882,4474159
61499,439490,4473253
61500,439502,4473249
61501,439508,4473244
61502,439510,4473233
61503,439512,4473214
61504,440970,4474260
61505,440871,4474517
61506,440772,4474709
61507,440884,4474700
61508,440547,4474620
61509,440539,4474652
61511,437733,4471573
61516,442544,4476344
61517,443619,4475278
61518,443036,4476125
61519,443802,4476960
61520,442930,4476446
61521,442641,4475713
61522,441872,4476253
61523,441736,4476160
61524,442189,4476121
61529,442499,4480860
61532,441087,4468637
61533,442780,4477651
61534,442807,4477658
61535,442758,4477765
61536,442798,4477781
61537,442544,4477870
61538,442545,4477893
61539,442545,4477882
61540,442544,4477879
61541,442593,4478032
61542,442595,4478058
61543,442630,4477837
61544,442733,4477357
61545,440746,4472730
61546,440761,4472737
61547,440523,4472807
61548,441158,4472798
61551,441648,4480490
61554,443537,4475449
61555,448171,4482181
61556,436866,4469172
61559,442217,4476119
61560,441153,4472737
61561,441252,4472755
61562,441275,4472726
61563,441344,4472721
61564,441362,4472818
61565,440679,4473035
61566,440814,4473002
61567,440831,4472967
61574,442327,4478998
61576,442411,4475588
61579,442564,4466701
61580,441058,4472842
61581,442264,4476139
61583,442253,4476224
61584,442310,4476222
61585,442276,4476310
61587,442275,4476293
61588,442341,4476251
61590,442368,4476318
61591,442323,4476379
61592,441066,4472841
61593,441092,4472840
61594,440937,4472703
61595,440981,4472752
61596,440995,4472750
61597,441013,4472749
61598,441103,4472740
61599,441077,4472790
61600,441081,4472789
61601,441279,4472874
61602,441234,4472847
61603,442801,4477363
61604,442658,4477365
61605,442667,4477356
61606,442753,4477351
61607,442610,4477231
61608,442616,4477237
61609,443168,4478208
61610,443285,4478254
61611,442920,4478200
61612,442978,4478252
61613,443056,4478323
61614,443462,4478386
61615,443105,4478468
61616,443085,4478462
61617,443101,4478504
61619,442563,4477401
61620,442549,4477396
61621,442565,4477527
61622,442760,4477528
61626,445317,4480783
61627,441349,4475042
61629,453131,4473264
61630,452119,4472537
61632,441082,4484075
61636,442637,4477530
61638,442633,4477544
61639,442673,4477602
61641,442632,4477592
61642,442991,4477506
61643,442808,4477481
61644,442805,4477487
61645,442772,4477584
61646,442859,4477440
61648,448203,4482573
61649,440791,4480242
61650,440307,4467374
61656,449711,4478176
61658,442900,4477450
61659,442926,4477470
61660,442915,4477514
61661,449982,4466297
61662,449675,4478234
61665,447550,4476818
61671,439086,4470664
61672,441205,4479275
61673,440958,4474813
61674,440947,4474811
61675,440879,4474841
61676,440905,4474744
61677,440316,4475199
61678,440313,4475198
61679,440111,4475344
61680,439856,4475369
61682,440390,4474565
61683,440386,4474558
61684,439999,4474468
61685,440873,4472878
61686,440946,4472930
61687,440931,4472910
61688,440928,4472964
61689,440947,4472819
61690,441126,4472802
61691,451110,4480554
61693,442267,4476436
61694,442242,4476429
61695,442213,4476261
61696,442255,4476260
61697,442143,4476535
61698,442073,4476469
61699,442160,4476438
61700,442057,4476231
61701,442100,4476237
61702,441122,4472761
61703,440884,4472728
61704,440871,4472764
61707,440986,4472929
61717,433864,4480361
61720,442890,4477616
61721,442886,4477484
61722,442894,4477670
61723,442969,4477534
61724,442997,4477672
61725,442986,4477661
61726,442925,4477756
61727,442923,4477627
61728,442786,4477693
61729,442827,4477711
61730,442885,4477635
61731,442844,4477767
61732,440951,4473099
61733,441109,4473159
61734,442144,4476208
61735,442146,4476268
61736,442987,4475085
61738,443108,4475595
61739,442889,4476183
61740,443241,4474966
61741,443242,4474969
61742,442013,4475599
61743,443133,4476469
61744,443426,4474932
61745,441119,4473119
61746,441117,4473116
61747,441189,4473122
61748,441155,4473101
61749,441145,4473000
61750,441071,4472986
61751,441845,4472426
61752,439066,4473703
61753,439975,4472466
61754,439989,4472198
61756,443531,4475019
61757,443219,4476492
61758,443211,4476555
61759,443161,4476232
61760,441528,4475260
61761,441583,4475231
61762,441570,4475321
61763,441682,4475026
61764,441680,4475046
61765,441696,4475045
61766,441459,4475009
61767,434137,4469625
61768,433347,4479661
61769,443371,4477700
61771,440351,4476662
61772,444761,4476687
61778,442813,4477613
61779,442856,4477625
61780,442587,4477932
61781,442555,4477994
61782,442554,4477986
61783,442784,4478215
61785,442793,4478251
61786,442802,4478317
61787,442613,4478134
61788,442811,4478181
61789,442812,4478174
61790,439980,4472175
61791,439902,4472213
61792,439602,4472650
61793,439532,4472726
61794,439045,4472600
61795,440265,4472655
61796,440321,4472748
61797,440319,4472753
61798,441019,4471230
61799,441683,4475307
61800,441781,4475447
61801,441580,4475493
61802,441613,4475494
61803,441633,4475489
61804,443332,4476609
61805,442072,4475189
61806,442187,4476484
61807,443324,4475794
61808,443208,4475304
61809,443220,4475278
61811,440624,4472625
61812,440664,4472815
61813,440515,4474304
61814,440418,4474301
61815,440457,4474311
61816,440436,4474099
61817,440496,4474195
61818,440621,4474238
61819,439810,4475146
61820,439917,4474741
61821,443853,4475132
61822,442455,4476247
61823,443640,4475863
61824,442684,4476502
61825,442604,4475244
61831,439462,4474448
61832,440009,4473135
61833,440361,4474013
61834,440854,4473658
61835,440690,4472824
61836,440559,4472780
61837,441368,4472738
61838,440822,4473085
61840,441828,4472280
61841,440133,4472134
61842,440329,4472194
61843,440256,4472158
61844,440277,4472221
61845,440253,4472180
61846,440200,4472191
61848,440513,4476280
61849,440521,4476301
61850,440527,4476316
61858,443661,4475358
61859,440213,4472162
61860,440327,4472264
61861,439408,4472648
61862,439296,4472759
61863,439137,4473886
61864,440390,4467651
61865,444879,4478685
61866,434775,4469963
61868,448185,4482428
61875,441209,4472236
61876,439505,4472529
61877,440247,4472638
61878,440277,4472582
61879,440286,4472672
61880,441471,4470782
61881,441361,4471542
61882,442811,4478169
61883,442850,4478423
61884,443136,4478527
61885,443078,4478573
61891,448091,4482291
61896,439846,4473619
61897,443173,4478734
61898,443355,4478709
61899,443093,4478777
61900,443380,4478745
61901,442837,4478832
61902,442836,4478827
61903,442865,4478842
61905,439663,4473197
61906,439624,4473246
61907,439743,4475480
61908,440161,4474381
61909,439991,4474718
61910,439898,4473374
61911,439813,4474076
61912,439812,4474083
61913,439276,4473932
61914,440074,4473519
61915,440297,4474775
61916,440998,4474328
61928,442384,4471688
61929,441134,4471469
61930,441211,4471400
61931,441488,4471319
61932,441334,4471435
61933,441369,4471350
61934,441525,4471516
61935,441554,4471553
61936,441105,4471093
61937,440075,4472736
61938,439387,4472825
61943,442613,4479293
61950,439362,4472840
61951,442795,4478674
61952,442812,4478633
61954,442655,4478728
61955,442687,4478730
61957,442809,4478340
61958,442813,4478477
61959,442927,4478247
61960,442930,4478250
61970,437857,4470810
61972,443215,4478232
61973,443047,4478220
61974,439884,4473970
61975,440745,4475228
61976,441204,4475290
61977,441344,4475140
61978,439923,4474289
61979,440795,4475129
61980,440936,4473767
61981,439541,4473929
61982,439907,4474478
61983,440408,4474014
61984,439805,4473215
61985,439861,4473209
61986,441115,4472704
61987,440026,4472804
61988,439037,4472888
61989,439048,4472889
61991,439778,4472847
61992,442541,4471853
61993,442312,4471948
62006,439509,4473929
62017,441497,4471417
62018,441636,4470993
62019,441665,4470688
62022,442785,4475544
62023,440741,4479222
62024,443227,4475425
62032,442961,4478819
62033,442684,4478544
62034,442513,4478464
62035,442517,4478508
62036,442510,4478539
62042,445789,4476477
62048,442478,4478422
62049,442279,4478139
62050,442262,4478152
62051,442321,4478224
62052,442301,4478207
62053,442403,4478318
62054,442886,4478680
62055,442959,4478676
62056,442843,4478575
62057,442515,4478603
62058,442538,4478841
62062,442810,4476404
62063,443680,4475454
62064,443630,4475358
62066,443517,4475763
62070,442537,4478825
62071,442523,4478695
62072,442523,4478682
62073,442584,4478771
62074,442322,4478823
62075,442323,4478820
62077,442494,4478601
62078,439858,4473218
62079,439863,4473193
62080,439965,4473450
62081,440025,4473094
62082,440640,4474146
62083,438817,4474127
62084,440395,4473335
62085,439814,4473922
62086,440871,4473647
62087,439950,4474651
62088,440510,4475089
62089,439723,4473518
62092,443942,4471598
62093,439870,4478696
62096,438233,4470427
62097,440443,4470526
62107,441696,4474738
62108,443871,4475272
62109,443876,4475223
62110,443760,4475730
62112,439830,4474205
62113,442317,4471949
62123,442417,4478719
62124,442387,4478567
62125,442328,4478800
62126,442363,4478859
62127,442486,4478178
62128,442521,4478175
62129,441757,4478435
62130,441757,4478409
62131,442476,4476121
62133,443125,4476336
62134,442706,4476474
62135,442699,4476475
62136,439631,4474580
62137,438953,4475412
62138,444353,4475196
62139,443862,4472695
62140,442655,4476421
62141,441299,4479849
62142,441551,4478501
62143,441720,4478576
62144,441732,4478557
62145,441708,4478551
62146,440885,4473654
62147,440617,4474374
62148,439436,4475727
62149,440459,4473299
62150,440466,4473303
62151,440351,4473247
62152,439950,4474916
62153,439760,4474211
62166,439887,4475969
62167,449792,4480914
62169,439823,4472477
62170,439858,4472484
62171,439861,4472489
62172,439793,4472545
62173,444833,4482333
62174,442746,4475392
62175,445508,4471150
62176,437014,4471409
62177,439933,4474057
62178,438242,4470600
62179,436034,4471410
62180,442904,4470336
62181,441798,4477502
62182,445070,4479409
62183,444018,4480690
62184,440518,4475036
62185,441682,4477887
62186,445738,4479944
62187,443788,4473387
62188,443793,4482197
62189,440127,4483972
62190,443247,4471961
62191,445492,4475405
62194,439778,4472523
62195,439795,4472401
62196,439817,4472431
62197,439793,4472460
62198,441444,4471038
62199,441159,4471524
62200,441593,4472431
62201,441605,4472535
62202,441589,4478438
62203,441725,4478491
62204,441692,4478493
62205,442257,4478374
62206,442409,4478401
62207,442320,4478559
62208,442139,4478858
62209,442130,4478859
62210,442098,4478832
62211,441694,4478725
62213,441937,4478324
62226,439554,4474134
62236,439005,4473537
62237,438721,4473872
62238,441269,4471525
62239,441304,4471552
62240,441420,4471598
62241,439779,4472757
62243,440069,4472915
62244,442118,4471903
62245,439047,4473559
62246,441140,4471287
62247,438960,4473642
62248,439538,4474170
62250,439586,4474678
62252,439497,4474084
62253,439670,4474904
62254,439570,4474262
62255,439742,4474722
62256,439810,4474703
62257,439789,4474732
62258,439743,4474814
62259,441943,4478333
62260,441791,4478770
62262,441763,4478653
62263,441701,4478798
62264,441736,4478796
62265,441619,4478644
62266,441721,4478776
62267,441735,4478789
62268,441701,4478790
62269,441589,4478620
62270,439646,4474854
62271,439949,4474754
62272,440012,4474647
62273,439978,4474687
62274,439928,4474569
62275,439925,4474557
62276,439840,4474532
62277,439874,4474571
62278,439899,4474585
62279,439801,4474666
62280,439844,4474673
62281,441604,4478996
62282,441776,4472440
62283,441760,4472459
62284,439882,4472605
62285,439942,4472538
62286,439936,4472946
62287,441293,4471235
62288,439886,4472664
62289,441585,4472356
62290,441040,4473062
62291,441551,4471293
62292,441276,4470874
62293,438867,4473219
62302,439770,4474906
62303,441643,4475625
62304,441638,4475626
62305,441676,4475502
62306,441774,4475246
62307,441784,4475325
62308,441850,4475201
62309,441957,4475292
62310,441854,4475229
62311,441855,4475239
62312,441863,4475350
62319,449751,4467975
62321,446556,4481200
62323,447668,4482824
62324,441293,4476256
62327,445950,4469799
62329,441557,4478989
62330,442249,4478302
62331,442287,4478268
62332,442039,4478143
62333,442354,4478600
62334,442300,4478614
62335,442191,4478576
62336,442166,4478843
62337,441807,4478879
62338,441826,4478236
62339,441577,4479148
62340,441621,4479063
62341,442455,4471519
62342,441306,4471271
62343,439994,4472658
62345,441868,4475376
62346,441886,4475586
62369,449272,4468737
62370,442693,4478619
62371,445413,4475981
62372,437384,4471951
62373,441103,4478416
62374,440672,4473751
62375,444412,4475720
62396,440126,4482731
62397,440420,4474125
62398,444772,4476468
62399,436860,4470820
62400,443236,4474287
62401,441952,4475217
62402,441961,4475353
62403,441963,4475371
62404,441824,4475835
62405,441753,4475790
62406,441813,4475707
62407,441639,4479111
62408,441579,4479213
62409,441631,4479193
62410,441712,4479392
62411,441696,4479202
62412,441798,4478933
62413,441803,4479168
62414,441807,4479088
62415,441757,4479247
62416,443210,4479381
62417,443251,4479419
62418,441770,4475742
62419,441930,4476249
62420,441737,4476137
62421,441727,4475911
62422,441671,4476098
62423,441659,4476137
62424,439729,4474874
62425,439783,4474769
62426,439833,4474699
62427,439854,4474688
62428,439887,4474807
62429,443239,4479172
62438,442374,4472626
62439,442157,4472965
62440,442153,4472976
62441,442076,4473124
62443,445224,4480551
62444,441213,4478661
62449,442319,4471766
62450,448582,4470055
62459,439700,4474651
62460,439807,4474561
62461,439719,4474251
62462,439684,4474353
62463,439669,4474341
62464,439617,4474310
62465,439812,4474305
62476,441865,4479002
62477,441865,4479220
62478,441866,4479229
62479,441786,4479247
62488,441783,4467043
62489,435745,4470970
62490,445729,4475448
62491,442155,4478904
62492,442194,4478931
62493,442223,4479418
62494,441908,4479098
62495,442285,4479435
62496,441992,4479429
62497,442287,4479464
62498,442298,4479463
62510,441947,4479554
62511,442114,4479536
62512,442262,4479165
62513,442229,4479529
62514,442223,4479529
62515,442121,4479427
62516,441746,4479462
